date,L3_HCHO_max,L3_HCHO_median,L3_HCHO_min,L3_HCHO_variance,L3_AER_AI_max,L3_AER_AI_median,L3_AER_AI_min,L3_AER_AI_variance,L3_O3_max,L3_O3_median,L3_O3_min,L3_O3_variance,L3_SO2_max,L3_SO2_median,L3_SO2_min,L3_SO2_variance,L3_CO_max,L3_CO_median,L3_CO_min,L3_CO_variance,L3_NO2_max,L3_NO2_median,L3_NO2_min,L3_NO2_variance
2020-03-01,0.0001633457577554,5.664784143974528e-05,-9.754462371347472e-05,1.9398861377429382e-09,-1.1928783059120178,-1.5296933584724135,-1.7535993863027306,0.0148224929371653,0.1412967345057834,0.1399050185604849,0.1387669667601585,3.0599145244156534e-07,0.0003835827684195,-1.4866841094547652e-05,-0.0003270367719915,3.1409812704605655e-08,0.0392130482941865,0.0344286168885144,0.0283341482281684,4.6219606362442935e-06,7.030729176603438e-05,5.761100533636162e-05,4.466707030083124e-05,3.9934410061824007e-11
2020-03-08,0.0001901804978606,6.441351030498927e-05,-0.0001021435691654,4.008852716982251e-09,-0.7399867177009583,-1.2747327540137148,-1.5768684195247835,0.0342352225999247,0.1558423191308975,0.1549492210774271,0.1534247912293611,4.128325167349103e-07,0.0009570737940024,-1.0624307556277518e-05,-0.0008693111012694,1.6229691715235706e-07,0.0365596284963286,0.0334692874115293,0.0314711576668029,9.571773911037263e-07,6.714829578413628e-05,6.036719687463148e-05,5.223397602094337e-05,8.935461230385099e-12
2020-03-15,0.0001363986907299,5.1187770182687744e-05,-2.140140986739425e-05,9.606540301889607e-10,-1.156448227944542,-1.4698873055499564,-1.7529854664260691,0.0100434121736928,0.1475953161716461,0.1467236251524716,0.1454448163012708,4.2916267319014854e-07,0.0011999121634291,0.0002753098075923,-0.0004020809137727,1.3520685080172776e-07,0.037151750177145,0.0356643353904143,0.0330867739394307,3.997011984737273e-07,6.738199455863659e-05,5.910365825773388e-05,5.296328890835866e-05,8.828613593184529e-12
2020-03-22,0.0002292876306455,8.63381549425396e-05,-1.9499502741382457e-05,1.601373470329927e-09,-1.1946513652801514,-1.4170621022999077,-1.5828359698835723,0.0057856524353612,0.1619627028703689,0.1600528584151427,0.1583583801984787,6.30277670002986e-07,0.0005704066134059,4.075558983953333e-05,-0.0004753120883835,4.439439802042504e-08,0.0412020981311798,0.0373426231953977,0.0341080836597224,2.8870392308351875e-06,7.416760874307443e-05,6.618522480656517e-05,6.0179845604579896e-05,8.968915942987396e-12
2020-03-29,0.0001419155196344,2.97499189751273e-05,-8.117246034089476e-05,1.935656525797963e-09,-0.8797273978602888,-1.5164207460465011,-1.769220232963562,0.054819622101341,0.1587900817394256,0.1578529342950788,0.1568227857351303,1.960482198574891e-07,0.0008731425089096,0.0003529285704396,-0.0004939748424591,9.896883746704053e-08,0.0386309972740927,0.0346374824044234,0.029789213091135,4.33396396916423e-06,7.116166464791826e-05,6.215191354313014e-05,5.3529130503188654e-05,9.918061300459872e-12
2020-04-05,0.000155577348778,2.3376042797500205e-05,-5.505781518877484e-05,1.344719102455657e-09,-0.1146532967686653,-1.1519800424575808,-1.8337876172482677,0.1513788043807203,0.1596666018266276,0.1586239477920394,0.1575269699096679,2.0678025141557746e-07,0.0009785034635569,0.0001697330213859,-0.0003495344462863,1.218547142729645e-07,0.0420592203736305,0.0384168134026815,0.0342248838794806,2.8229634608947543e-06,7.364191450703544e-05,6.254539406652604e-05,5.662926020907854e-05,8.588333594657133e-12
2020-04-12,0.000161836016081,6.424304078001974e-05,-2.2419534741212853e-06,1.20590730970797e-09,-1.1670729570640797,-1.5493724404419047,-1.7041082382202148,0.0108291148056762,0.1539728641510009,0.1521772008362011,0.1510127931833267,3.6336764918851835e-07,0.0006046610069464,0.000196617998462,-0.0003443349269217,4.3721630013164236e-08,0.0428425464779138,0.0400957725942127,0.0373627617955207,1.4106441216679657e-06,7.685615491938027e-05,6.87419760309783e-05,5.888116720598191e-05,9.155403193979592e-12
2020-04-19,0.0001913023519005,5.2576359658933386e-05,-7.169031232479028e-05,2.5187580936505628e-09,-0.5205553025007248,-0.8069933839875604,-1.2224033772945404,0.0314804142737893,0.1486866921186447,0.1468626487870744,0.1453344566494478,7.107186098307919e-07,0.000355169206159,-3.67784531770539e-05,-0.0008549701888118,7.926155249316668e-08,0.0402847900986671,0.0373292547895953,0.0327348466962575,2.3049451961896123e-06,7.514320030294771e-05,6.264971006579085e-05,5.724170114265752e-05,6.210880512590086e-12
2020-04-26,0.0001750233653891,8.087113591564084e-05,-5.946516102997692e-05,1.6861932477939192e-09,-1.082738876342484,-1.5295394020787598,-1.6510884381131434,0.0119866106249267,0.1547100394963804,0.1533370242626317,0.1519863158463789,3.533777022802428e-07,0.0005686449585482,3.071956146155926e-05,-0.0002945762866576,5.2977845800247486e-08,0.039694141596575,0.0374284752389777,0.0326162937266704,2.1959378812994987e-06,7.887599349488616e-05,7.125628756860625e-05,6.19470956735051e-05,1.0553145654838722e-11
2020-05-03,0.0001757742968172,8.096497582549057e-05,-9.04247572179642e-05,2.2387222683488597e-09,-0.91410036744338,-1.3434730798820167,-1.52099919319227,0.015873984672996,0.1588959693908266,0.1565911213054843,0.1551962080037933,3.532562542324836e-07,0.000651683018077,0.0001128115749542,-0.0004673710500357,5.1438089977043385e-08,0.039516143500818,0.0365504597213229,0.0335843406233098,2.961344359989725e-06,7.749726116688583e-05,7.168777727272724e-05,6.716608698684503e-05,4.278198273311558e-12
2020-05-10,0.0001330528785969,7.087733592925263e-05,-3.857182669127291e-05,1.672302011869466e-09,0.0544550307095231,-0.1634790488592971,-0.4358233660457675,0.0123117027038004,0.1370488256216717,0.1361836945014057,0.1355537176131839,1.8183256809777715e-07,0.00046699641843,5.987760513955016e-05,-0.0004304560083071,3.94132279675629e-08,0.0393202453851751,0.036713908372158,0.0325680561363675,9.889177694193014e-07,8.094498480207182e-05,7.051300116885021e-05,6.400905112968327e-05,1.7447359771284567e-11
2020-05-17,0.0002230761310785,0.0001036230228795,-4.480718325795731e-05,2.325399349990176e-09,-0.4530110508201591,-0.6571494164380631,-0.8975820839402661,0.0076478376558678,0.131209485232894,0.1302161075443545,0.1295340061187397,1.9826879936775325e-07,0.0007920906862764,7.208090840875847e-05,-0.0004875021380009,4.9593819060824284e-08,0.0386155327642103,0.0356975756238753,0.033107541501508,1.82310495786285e-06,8.021493355366886e-05,6.812758022190804e-05,6.371637937261883e-05,9.38325415669074e-12
2020-05-24,0.0001987204959733,8.350585363322844e-05,1.819158569560264e-05,8.851323512841834e-10,-1.2347093820568598,-1.6259308720098555,-1.8994282484063827,0.0161651983753028,0.1474976986646552,0.1466328402534048,0.1440009124169549,5.337219087208944e-07,0.0005322223878468,0.0001093913515076,-0.000407344661653,1.809512040290204e-08,0.0372669473290625,0.0336945487936133,0.0303672027545125,2.3401190659992218e-06,7.716346590315081e-05,7.149438326212133e-05,6.67758352015491e-05,5.6663115789770206e-12
2020-05-31,0.000200279195269,8.221278090157244e-05,9.32249569984439e-06,1.826653376636197e-09,-0.7063206350101561,-1.3169298768043547,-1.6110836867276173,0.0307248672350697,0.1532343924045459,0.1494308735857908,0.1480049512036032,1.928537925604104e-06,0.0006381775019693,0.0001769855635309,-0.0001508592176833,2.722503838162789e-08,0.035497419536131,0.0317569952458132,0.0300690995979282,2.1537181101730544e-06,7.886431294577596e-05,7.24749309841094e-05,6.760881296939271e-05,9.813033121842488e-12
2020-06-07,0.0002066101733362,0.0001054408369441,1.0006436822336278e-05,1.329371422928746e-09,-0.4360484108329396,-0.8649481817686131,-1.1942876473138415,0.0245103683964792,0.1461672857403656,0.1450864366311674,0.1440083160996052,1.745141673169233e-07,0.0007245704737719,0.000164702062977,-0.0003653184549659,5.0197535324860135e-08,0.0330168311509376,0.0307235010200961,0.0277713009667117,1.286091609719756e-06,8.282720039530735e-05,7.098775019742782e-05,6.202242911966256e-05,2.2769109617185584e-11
2020-06-14,0.0001649870318253,8.229799664134599e-05,2.6347491036419334e-05,7.98533300404332e-10,-0.4643375873564638,-0.7449098386947459,-0.908233587455777,0.0070053920747211,0.1340601593255638,0.1330059152948665,0.1315563865930017,3.369223810352244e-07,0.0005119099701957,0.0002651051745827,-8.258192376857749e-05,2.0932540511578047e-08,0.0323345277521526,0.0303440798504276,0.0283314086018189,5.410311900611549e-07,8.63281974802458e-05,7.341942546190885e-05,6.631827589643257e-05,1.7344379701376923e-11
2020-06-21,0.0002354609096073,0.0001365638171676,4.109828296348577e-05,1.241958824436801e-09,-1.0955806639805967,-1.4319533451631468,-1.7669693231587726,0.0184001655777328,0.1341210749396262,0.1329272585371509,0.1311669796704691,4.870256533015495e-07,0.0004635767689321,6.472406591070085e-05,-0.00048262096243,3.467626600027832e-08,0.0342907831072906,0.0321316427192931,0.0301111690177178,9.80365208950585e-07,8.202802715904894e-05,7.53138277743122e-05,7.11699534614986e-05,6.996072622719779e-12
2020-06-28,0.0002534446830396,0.000115931662183,5.2738687372752334e-05,1.473850965559607e-09,-0.9381930273223388,-1.3453751376258414,-1.534280657768691,0.0156943654018646,0.1293105744225667,0.128429351214052,0.1274228617548601,1.3455890186132633e-07,0.0004717780248031,8.744741040785978e-06,-0.000412195251556,2.6896501568812944e-08,0.0334334641975196,0.031444278727972,0.0285168495692705,1.064753458558438e-06,8.142988735929043e-05,7.384811153876668e-05,6.888744246682271e-05,7.0436517698888134e-12
2020-07-05,0.000274201243883,0.000152241351791,5.097118992124479e-05,2.516229519945553e-09,-1.3402560949322573,-1.5163506909431712,-1.8579136133196428,0.0069097721243957,0.1305301636458079,0.1295623535024813,0.1287378375024757,2.1661430315652745e-07,0.0004980986122971,0.0001316089058341,-0.0003591263936002,2.2327140030208557e-08,0.03215786069632,0.0302180722355844,0.0277753565460369,1.0737863266808228e-06,8.093822543746082e-05,7.293403918871341e-05,6.790446059310855e-05,6.470469309589576e-12
2020-07-12,0.0002492932544556,0.0001494599253379,4.5384480791482633e-05,2.0485170104567923e-09,-0.7845849692822541,-1.3324494234655624,-1.4656268954276048,0.0178382395695912,0.1292587965726765,0.128763067363359,0.1282719597220135,4.162327889220073e-08,0.0004898572280844,7.638158422196482e-05,-0.0003081818202094,2.113359058773789e-08,0.0345848072320391,0.0314100693834257,0.0290594398975249,8.638199509222353e-07,8.342369619643292e-05,7.443300217373938e-05,6.907175338712953e-05,9.537918036560876e-12
2020-07-19,0.000216970121563,0.0001157330807136,3.180836210957809e-05,1.3555871357539344e-09,-0.7894730364396202,-1.298651313212019,-1.4911599159236737,0.0217810462487526,0.1282128183112024,0.1274657780353032,0.126208662986702,3.2476700358706625e-07,0.0005773023003715,9.89326293335315e-05,-0.0002095086383632,2.9734894614760334e-08,0.032696059244537,0.0312667439629458,0.0301005002111176,3.064702987483724e-07,8.27312702775268e-05,7.548394939583377e-05,6.89818043610828e-05,6.108069997571727e-12
2020-07-26,0.0002299826373928,0.0001340183540516,2.6525525349266856e-06,1.7864664304351e-09,-1.0930360116966766,-1.428861666244002,-1.5834560391988115,0.0089326658405709,0.1293377353773219,0.1285216069765199,0.127714693546261,1.3046429250189092e-07,0.000408698018873,0.0001372519374887,-0.000491091782803,2.9433383759534082e-08,0.034738108515737,0.0318194368730402,0.0287842065879563,1.2108844150048273e-06,8.303574577441966e-05,7.324680858353865e-05,6.712117782320878e-05,9.371236007681579e-12
2020-08-02,0.0002314570440953,0.0001405397518295,7.432843533334356e-05,1.2249418281650824e-09,-0.8694870769973893,-1.2331471381193642,-1.436532855034288,0.0138114246584243,0.1328419296945687,0.1320371596230363,0.1311700224084117,1.3253785783770121e-07,0.0004833320417676,0.0001584638228348,-0.000105987805,1.7228932562428494e-08,0.03192649781705,0.0304981644762846,0.0274691060185359,1.3996376725090932e-06,8.543927848768161e-05,7.4044747123411e-05,6.658785423499985e-05,1.3311582272731968e-11
2020-08-09,0.000266479725926,0.0001270644947996,3.381660029311765e-05,1.621271827251373e-09,-1.1036991477010174,-1.4597012721950329,-1.58928880340898,0.0084537154519651,0.1306138038635687,0.1298121035946673,0.128545839844018,1.5095392539279788e-07,0.0003710163559599,5.265984537876922e-05,-0.0001509448468293,1.0721171952952581e-08,0.0335543376694575,0.0305749267786801,0.0279792204023213,1.56330731633674e-06,8.444116780187973e-05,7.87742326183507e-05,7.193725862972899e-05,6.178355248874083e-12
2020-08-16,0.0002505048333512,0.0001473775004241,6.557606363112458e-05,2.1669678493720696e-09,-1.1558651328081964,-1.4439702639457286,-1.6147283221648938,0.0127912373152061,0.128738403320278,0.1279933051780554,0.1274819076060709,1.2820652513263668e-07,0.0007115679618436,0.0001746771646172,-0.0003321391850476,4.2013109239594716e-08,0.0333671197295351,0.0308860962962162,0.0293717802702306,6.957502951454619e-07,8.075881299007796e-05,7.351068753892485e-05,6.495084380730547e-05,9.400211731179322e-12
2020-08-23,0.0002882763510569,0.0001321334324578,2.7483843950896626e-05,2.072831393176331e-09,-1.0604935884471225,-1.4905251860618547,-1.6407205367791944,0.015074007183229,0.1282023489475619,0.127433137068642,0.1263619425126369,2.1269262631436334e-07,0.0009920397774231,0.0001595498004563,-0.0003506572393235,4.655189000678064e-08,0.0364929883300015,0.0298084989190103,0.027792669832699,2.657723094624789e-06,7.978695650601248e-05,6.97183552313758e-05,6.318296073004176e-05,1.582702737360656e-11
2020-08-30,0.0002414189948467,0.0001237802237896,-1.001177954887374e-06,2.837804346240311e-09,-0.7785448729990176,-1.3262921369484726,-1.569154445934889,0.0252988699859548,0.1251755780809622,0.1240885206152985,0.1235495656729155,1.196434744798987e-07,0.0004528553030296,5.235561242655887e-05,-0.0004025740435405,3.080309685457464e-08,0.0324488542973998,0.0306478329209395,0.0291645760847891,7.852954987077148e-07,8.247387116890944e-05,6.823002711222326e-05,6.256403441631422e-05,1.6901585699487567e-11
2020-09-06,0.0001915599568746,8.063169632335598e-05,-3.3251850254605265e-05,1.491087325393143e-09,-1.084488708716009,-1.4010984591003728,-1.6931502819069535,0.0082888367868635,0.1285208836197766,0.1279440848458108,0.1273136064409869,7.603003403599995e-08,0.0004839407629335,6.028117073760348e-05,-0.0004776479618157,4.2189606128673016e-08,0.0321389177366954,0.0292903050165154,0.027067257661733,1.0030856414011214e-06,7.17746283538117e-05,6.79672859182179e-05,6.337610240394548e-05,3.0616506552351158e-12
2020-09-13,0.0001760177401592,9.99127973777186e-05,2.224714626207938e-05,1.750382198546693e-09,-1.0644943664492732,-1.4568293259571077,-1.542003631592309,0.0171382264215839,0.1259348411065843,0.1244912223351911,0.1234882846474811,3.00946777599695e-07,0.000303688841622,4.841301568781145e-06,-0.0003068476634457,1.5352642007470735e-08,0.032568562775848,0.0300081528271283,0.0284172184765262,9.72373085535076e-07,7.244540393002773e-05,6.682810791716871e-05,6.169566833293623e-05,6.354833060248283e-12
2020-09-20,0.0002210307429778,6.408485508689905e-05,-7.029305197650108e-05,3.2471662102574115e-09,-0.6718524694446025,-1.1540485462203147,-1.4769719839100977,0.0501540107927777,0.1267102584596468,0.125567835549433,0.1246229372918964,1.0565901094896325e-07,0.0005724919610659,6.429474160540823e-05,-0.0007504510576833,5.085827650166829e-08,0.0345792621374106,0.0319565426283386,0.0292162755504172,1.076584470436809e-06,6.662959678628618e-05,6.119714212870247e-05,5.4256199291543504e-05,8.564695928944398e-12
2020-09-27,0.0001361743452434,8.328483561226663e-05,-8.064774647213494e-06,6.375066080869265e-10,-0.9156639284054486,-1.346244384645534,-1.520574271678822,0.0160595881920238,0.123330246657174,0.1224396534155855,0.1212578155100021,1.715144208749904e-07,0.0003871843655362,5.958910842735502e-06,-0.000340952609027,1.7281492602517186e-08,0.0365067403763435,0.0312054157257085,0.027679236605756,2.038307839873859e-06,6.814409281336495e-05,6.213428682104647e-05,5.656413127246746e-05,7.627279841987606e-12
2020-10-04,0.0001544351398479,5.024960518098964e-05,-3.869292777380645e-05,2.4360649725001075e-09,-0.6970193968339484,-0.7676362732283994,-1.2453848021998808,0.0345641842470723,0.1269513815641571,0.1258320669738292,0.1245999783277178,2.659668903195e-07,0.000775101361796,2.942924492007448e-05,-0.000466511963168,5.658415545538529e-08,0.0334665141999765,0.0303862448909896,0.0289007313549441,1.1911649844277427e-06,6.608078547289634e-05,5.756317368058683e-05,5.271038908131672e-05,1.3999682434322807e-11
2020-10-11,0.0001964515108375,0.0001036953424255,2.5731726964288495e-05,1.194479980878505e-09,-1.1500421166423804,-1.6009913003147047,-1.9365507695640487,0.0208768060179596,0.1218956746161334,0.1211986668110712,0.1199338994920412,1.4089556554992402e-07,0.0005109607591292,0.0001054192730011,-0.0002821260916478,3.5683457369568223e-08,0.0333740487694903,0.030142074686962,0.0268709771335053,2.495518173467653e-06,6.974904962245886e-05,5.8852545644067626e-05,4.815747540061213e-05,2.2058325092873398e-11
2020-10-18,0.0002749994631369,9.65478680330155e-05,-8.218941366068244e-05,6.922002234899674e-09,-0.8287884891030957,-1.4187524765877737,-2.0562509298319087,0.0787257548784193,0.1306136772036986,0.1294899519547591,0.1291254162788562,1.6079544888750438e-07,0.0009664192912172,0.0002451167122346,-0.0003825306079988,1.095659696023068e-07,0.0341831673659953,0.0296548999638607,0.0248688929550052,2.104682850543797e-06,6.84833696656403e-05,6.21910383515897e-05,5.638841867040192e-05,7.574317389747284e-12
2020-10-25,0.0001767671783454,9.88215093438296e-05,5.212420546741449e-06,1.2567889218300899e-09,-1.074381589889239,-1.2994054219234628,-1.5163131952281712,0.0139004978249292,0.1234784945846206,0.1217526880816834,0.1173654556886239,2.8797212309238223e-06,0.0004796287830687,0.0001781657511254,-0.0003266286825601,3.829864227141999e-08,0.0349352447741845,0.0318704992968612,0.028476187959307,1.5650965832613648e-06,6.564317300220427e-05,5.896662376708656e-05,5.0841841584756416e-05,7.876771326887611e-12
2020-11-01,0.0001773883705027,5.302786225950351e-05,-7.468649848886516e-05,3.045700359811287e-09,-0.7909014506688101,-1.6604966647628845,-1.891536355019244,0.0691136360371828,0.1228390000760963,0.1216907286658862,0.1205145940184324,3.310444196182673e-07,0.0018957854481423,0.0002230458206784,-0.0009690675069573,2.913784578104094e-07,0.031894221759135,0.0295958849983435,0.0271073020655554,1.7196910476798962e-06,5.602228182371797e-05,5.321892654913349e-05,5.028812951405205e-05,1.449929811636059e-12
2020-11-08,0.0001595096400706,1.6455523523958e-05,-0.0001576505455887,4.400476205985394e-09,-0.6599093419338556,-1.2218998051135912,-1.95226019899484,0.0793687229974143,0.1313752904534776,0.1301461389452943,0.1286309361458252,2.867264502496528e-07,0.0009264730033464,-0.0001125577131277,-0.0008642211905684,1.4841862408282393e-07,0.034214040956537,0.0316445360411532,0.0277876083930939,1.9937047041206897e-06,7.658721006013463e-05,6.669562663808377e-05,5.865778439326525e-05,1.6065140700369193e-11
2020-11-15,0.0002495835142327,5.594349050458646e-05,-4.419428660186544e-05,3.126420833469286e-09,-0.7140748500827456,-1.196202812508129,-1.6384716033943536,0.0713358449160858,0.1397195160389628,0.1378987270333137,0.1370639652013199,5.496405325812968e-07,0.0007272327784452,1.7354190385571146e-05,-0.0005782456124157,6.91621309060451e-08,0.0331093594431987,0.0314137643220711,0.0300926656426219,4.248560003307833e-07,5.944212364410222e-05,5.324720021457299e-05,4.855987572226522e-05,4.843323367254839e-12
2020-11-22,0.0002584643007139,3.871211849094593e-05,-0.0001018628907333,8.395818439985025e-09,-0.8409558746705483,-1.1384832483710805,-1.6871782541273883,0.0392297116322322,0.1322213113308392,0.1314572965441074,0.1295965235020925,3.1860127292914984e-07,0.0088004684826467,0.0041753080615019,0.00101428822632,8.979728150174413e-06,0.0345997698605175,0.0325246099080559,0.0301083372905769,1.0106597876064288e-06,5.747342584074521e-05,5.4490030610558727e-05,4.938495681902999e-05,3.3204838926809398e-12
2020-11-29,0.0002782130904961,8.907315792762808e-05,-4.72728619667175e-05,2.7801933818582036e-09,-1.1636876758337684,-1.6572248441487534,-2.129461467265939,0.0623675253610111,0.1331552192569428,0.1324064324923353,0.1314268484711091,2.3184685334408865e-07,0.0011032267357226,-0.0001594604994038,-0.0006309200453907,1.535881624192008e-07,0.0379465945898793,0.0348657211897861,0.0317413881421004,2.285417396054078e-06,6.481795479265485e-05,5.709241891049717e-05,4.868045276312262e-05,1.5376799555230517e-11
2020-12-06,0.000131090769678,4.279999484424514e-05,-8.2982011967369e-05,2.706201756584387e-09,-1.2045415639876509,-1.4450905744517888,-1.678788304329476,0.0206532559028712,0.1316612660885499,0.1308243727645636,0.1292627304792317,3.05801558187382e-07,0.0009071280364882,0.0001775674489307,-0.0005380464071408,9.616037574505447e-08,0.0359093658626254,0.033252373874126,0.0296421293321416,1.1250253611630257e-06,5.045880486034025e-05,4.384833629982719e-05,3.401091453269146e-05,1.297398384356642e-11
2020-12-13,0.0004358411654999,5.7100434242427714e-05,-0.0001981307303256,2.336905809975472e-08,-0.8420104980466498,-1.135302695529354,-1.3244176506999965,0.0105736463940082,0.1380021125078874,0.134314664054043,0.1334653392330752,2.458867489036411e-06,,,,,0.0362414604285766,0.0332269040572387,0.0313026402145728,1.041838232310923e-06,5.795110942425865e-05,5.245475677003434e-05,4.661849784943711e-05,5.727336247827091e-12
2020-12-20,0.0001286238839384,4.111511387584434e-05,-9.305291150299868e-05,1.5690466055603286e-09,-1.1029962301255734,-1.4725403785705586,-1.825510978698972,0.0328193685658466,0.1303429976105602,0.1288484827155162,0.1277537870699466,2.9616158511841256e-07,0.000877492653672,4.885902204365675e-05,-0.0007850867696109,1.8133721646115e-07,0.0349704401490195,0.0325127136926701,0.0302259353920736,8.022854708162259e-07,5.348111916911856e-05,4.742259261547723e-05,4.06298367077705e-05,9.414372729676607e-12
2020-12-27,0.0001768801157595,4.662312139852454e-05,-0.0001112367727428,2.3177552341523856e-09,-1.6491590142252244,-1.7681767940521202,-1.925663813851962,0.0025072144968672,0.1344607591972745,0.1332044236536394,0.1315245330333621,6.849224275259682e-07,0.0018190798406648,0.0004177246313156,-0.0007886998937466,3.147872096535639e-07,0.0349738020449798,0.033674828773305,0.0282616678285415,1.2731558925567129e-06,7.288121762193247e-05,5.875740791909126e-05,4.449614789335038e-05,6.048930306156481e-11
2021-01-03,0.0002372864880744,5.067515360435811e-05,-7.246716902967495e-05,3.6289875083145212e-09,-1.185981750488201,-1.3410746749004545,-1.4647462166338123,0.0026437098128869,0.1344259544488429,0.1328629357364428,0.1320591717957892,1.985864370929259e-07,0.0016539219286647,0.0006000932185728,-0.000367951579392,1.8494994455558064e-07,0.0372284581975119,0.0350811248626363,0.0298242829740192,5.165480263624772e-06,5.874476482860572e-05,4.728487566123017e-05,3.805720916715365e-05,2.5527817397086726e-11
2021-01-10,0.000265528970596,3.929037848138352e-05,-9.193727242431414e-05,3.5168386740711924e-09,-1.1718457937235645,-1.444874818019508,-1.8230921030040488,0.0273240741086912,0.1405983120203485,0.1353236138820631,0.1337630599736601,5.9713757571134255e-06,0.0015939124859877,-0.0001910632107681,-0.0007474958547393,4.931588898502741e-07,0.0370972380042182,0.0348873578234542,0.0320217984957295,1.2755916193929935e-06,7.150309900749718e-05,6.0909346188649805e-05,5.066149426655044e-05,1.6588922629375348e-11
2021-01-17,0.0001185190051339,3.1989499182306035e-06,-9.441357542532443e-05,2.4019305992873276e-09,-1.2339413464068534,-1.7224021288464515,-2.309872534730665,0.0560579623156866,0.1524757235433707,0.151311630518819,0.1504607791229657,1.8847547053524378e-07,0.0012024112511425,0.0004423501423713,-0.0007874623838702,3.056073562945821e-07,0.0415487326681668,0.0369984245176733,0.0339924114712785,1.9562806967961297e-06,6.300289970503381e-05,5.418635107495828e-05,4.561673267744174e-05,1.3795229405457255e-11
2021-01-24,0.0002044322754954,6.203703378560058e-05,-6.28774287179419e-05,3.5066431357365396e-09,-1.2968214750284432,-1.5215572820034386,-1.8739120746302476,0.0218234154190856,0.1629231870174949,0.1614727612092937,0.159261524677234,8.42566583554106e-07,0.0015339150747316,0.00016085669544,-0.000450199358564,1.5194313140717408e-07,0.0403781831264468,0.0365778011414777,0.033619865177036,2.6362218887801805e-06,5.884248457734565e-05,4.846591764362527e-05,3.907606984685976e-05,2.14530424814564e-11
2021-01-31,0.0002009649469982,3.874379579392255e-05,-9.578886965754728e-05,2.3357432458392772e-09,-1.5338986826952143,-1.7942675095731788,-1.9756460020791635,0.0104607199794823,0.1373182460665336,0.1364619967261393,0.135607510805175,1.566963613412787e-07,0.0006864088801806,8.730919528511848e-05,-0.0004405558865982,4.4297586320421054e-08,0.0374175799019777,0.0333135190240103,0.0304322177257086,1.4124332605292975e-06,7.184666537797099e-05,5.605078877124464e-05,4.7213935479259896e-05,2.922475912303483e-11
2021-02-07,0.0001714037207421,5.894888313849941e-05,-7.396031287496795e-05,3.398993764328252e-09,-1.4938995830806083,-1.754852639264905,-2.060341060161451,0.0172466132499525,0.1372386228882072,0.1361625735116497,0.1351564526558311,2.516029455937309e-07,0.0006241512601263,0.0001035719667622,-0.0003904283361035,3.945881834869212e-08,0.0361249707639221,0.0342368502115958,0.0317332558333965,6.950764134042066e-07,7.677822941335867e-05,6.098015818686018e-05,5.03096307511307e-05,2.8891748057770298e-11
2021-02-14,0.0001772957621142,3.3953702866488154e-05,-4.183908940946818e-05,1.270267680468758e-09,-1.2154082810615054,-1.8622020413337217,-2.1937705278395123,0.0293770260354284,0.1507281437515575,0.1489177207919578,0.146729141473708,1.1917197661650165e-06,0.0013645133585673,0.0002264513459522,-0.0002707896346691,1.254743563563435e-07,0.0402608402073579,0.0366181026606679,0.0324828647745067,3.4294862764305123e-06,6.075438782604524e-05,5.638133089874188e-05,5.2240249055248485e-05,1.7762002642522196e-12
2021-02-21,0.0001092859747586,4.306749542592981e-05,-3.510459555399364e-05,1.329108797040664e-09,-1.6212619380249225,-1.8973317271673928,-2.198777436247421,0.0220257409811679,0.1487369016870187,0.1471382447402324,0.146289727880896,3.602207457388e-07,0.0017123720608647,0.0003573720043314,-0.0003490307717584,1.3957257611561793e-07,0.0375502740094649,0.0348559602473566,0.0315401960707559,2.684530779431885e-06,5.835459160154502e-05,5.242962106422241e-05,4.862563946516856e-05,3.677688922829413e-12
2021-02-28,0.0001975766260364,4.138445248549852e-05,-7.951214815012911e-05,3.0527969100138223e-09,-1.458363025157234,-1.7551798345265737,-2.02834881680682,0.0170071339348788,0.1383966505527402,0.136221311395221,0.1346193552016852,7.920735398422956e-07,0.0008586421462335,-0.0001269550781287,-0.000390219182009,7.294624248433413e-08,0.0385977663099816,0.0357759584003923,0.0329866781830831,7.360496209354481e-07,6.674358519379511e-05,6.218336880678925e-05,5.700723214205259e-05,5.166204605111816e-12
2021-03-07,0.0001338589701428,5.950289701008493e-05,-2.7088406568522733e-05,1.466243767174992e-09,-1.1282614469525185,-1.4175175943421183,-1.8217146396643011,0.0122509966974359,0.1510809361935096,0.1503200081036236,0.1493761092423761,2.3749713686235322e-07,0.001006339094602,4.180079294715042e-05,-0.0005303922807797,7.456929601649472e-08,0.0399352014064761,0.037317867261551,0.0321173351257953,3.7103271296434582e-06,6.852907972645124e-05,6.389643465189374e-05,5.848288342746797e-05,4.706538307258547e-12
2021-03-14,0.0001843883947003,5.028815956115614e-05,-7.414118954330733e-05,3.3236615037846166e-09,-1.2287098169321586,-1.6821140148400124,-2.140465140342996,0.0323868294609526,0.1578345298767859,0.1555159530960578,0.1539985761046066,8.174506286206245e-07,0.000894326396519,-9.743974196631212e-06,-0.0007799722370691,9.902594871254763e-08,0.0383233949542172,0.0360877325442432,0.0322587853297569,1.867486254647026e-06,7.276098040168928e-05,6.522877015216281e-05,5.759389750891908e-05,7.942449427942734e-12
